No.,Gene name,Entrez,Mutated samples,Samples tested,Percentage
10027,MSANTD1,345222,6,717,0.836820084
10028,MSC,9242,17,726,2.341597796
10029,MSGN1,343930,7,717,0.976290098
10030,MSH2,4436,29,766,3.785900783
10031,MSH3,4437,38,726,5.23415978
10032,MSH4,4438,20,726,2.754820937
10033,MSH5,4439,13,717,1.813110181
10034,MSH5-C6orf26,100532732,7,717,0.976290098
10035,MSH6,2956,48,748,6.417112299
10036,MSI1,4440,7,743,0.942126514
10037,MSI2,124540,6,717,0.836820084
10038,MSL1,339287,7,717,0.976290098
10039,MSL2,55167,18,726,2.479338843
10040,MSL3,10943,14,726,1.928374656
10041,MSLN,10232,16,717,2.231520223
10042,MSLNL,401827,27,743,3.633916555
10043,MSMP,692094,4,717,0.557880056
10044,MSN,4478,15,726,2.066115702
10045,MSR1,4481,14,726,1.928374656
10046,MSRA,4482,12,726,1.652892562
10047,MSRB2,22921,4,726,0.550964187
10048,MSRB3,253827,10,726,1.377410468
10049,MST1,4485,22,726,3.03030303
10050,MST1R,4486,26,719,3.616133519
10051,MST4,51765,6,726,0.826446281
10052,MSTN,2660,15,726,2.066115702
10053,MSTO1,55154,6,726,0.826446281
10054,MSX1,4487,7,726,0.964187328
10055,MSX2,4488,9,726,1.239669421
10056,MT-CO1,4512,4,717,0.557880056
10057,MT-CO2,4513,1,717,0.139470014
10058,MT-CO3,4514,3,717,0.418410042
10059,MT-CYB,4519,1,717,0.139470014
10060,MT-ND1,4535,10,717,1.394700139
10061,MT-ND2,4536,4,717,0.557880056
10062,MT-ND3,4537,1,717,0.139470014
10063,MT-ND4,4538,15,717,2.092050209
10064,MT-ND5,4540,31,717,4.323570432
10065,MT-ND6,4541,5,717,0.69735007
10066,MT1A,4489,1,726,0.137741047
10067,MT1B,4490,3,726,0.41322314
10068,MT1E,4493,1,726,0.137741047
10069,MT1F,4494,1,726,0.137741047
10070,MT1G,4495,3,717,0.418410042
10071,MT1H,4496,2,726,0.275482094
10072,MT1M,4499,3,726,0.41322314
10073,MT1P2,645745,3,717,0.418410042
10074,MT1X,4501,1,717,0.139470014
10075,MT3,4504,3,726,0.41322314
10076,MT4,84560,3,726,0.41322314
10077,MTA1,9112,27,743,3.633916555
10078,MTA2,9219,19,726,2.61707989
10079,MTA3,57504,5,717,0.69735007
10080,MTAP,4507,6,726,0.826446281
10081,MTBP,27085,14,726,1.928374656
10082,MTCH1,23787,6,717,0.836820084
10083,MTCH2,23788,9,726,1.239669421
10084,MTCP1,4515,5,717,0.69735007
10085,MTDH,92140,13,726,1.790633609
10086,MTERF,7978,11,726,1.515151515
10087,MTERFD1,51001,15,726,2.066115702
10088,MTERFD2,130916,2,726,0.275482094
10089,MTERFD3,80298,5,717,0.69735007
10090,MTF1,4520,16,726,2.203856749
10091,MTF2,22823,16,726,2.203856749
10092,MTFMT,123263,4,717,0.557880056
10093,MTFP1,51537,3,726,0.41322314
10094,MTFR1,9650,5,726,0.688705234
10095,MTG1,92170,9,726,1.239669421
10096,MTHFD1,4522,16,717,2.231520223
10097,MTHFD1L,25902,23,743,3.095558546
10098,MTHFD2,10797,4,717,0.557880056
10099,MTHFD2L,441024,10,726,1.377410468
10100,MTHFR,4524,10,726,1.377410468
10101,MTHFS,10588,3,726,0.41322314
10102,MTHFSD,64779,10,717,1.394700139
10103,MTIF2,4528,18,726,2.479338843
10104,MTIF3,219402,9,726,1.239669421
10105,MTL5,9633,15,743,2.01884253
10106,MTM1,4534,20,726,2.754820937
10107,MTMR1,8776,16,726,2.203856749
10108,MTMR10,54893,9,717,1.255230126
10109,MTMR11,10903,13,726,1.790633609
10110,MTMR12,54545,19,726,2.61707989
10111,MTMR14,64419,10,726,1.377410468
10112,MTMR2,8898,17,717,2.370990237
10113,MTMR3,8897,21,717,2.928870293
10114,MTMR4,9110,27,726,3.719008264
10115,MTMR6,9107,17,726,2.341597796
10116,MTMR7,9108,15,726,2.066115702
10117,MTMR8,55613,9,717,1.255230126
10118,MTMR9,66036,13,726,1.790633609
10119,MTNR1A,4543,7,726,0.964187328
10120,MTNR1B,4544,14,726,1.928374656
10121,MTO1,25821,11,726,1.515151515
10122,MTOR,2475,56,730,7.671232877
10123,MTPAP,55149,12,717,1.673640167
10124,MTR,4548,31,726,4.269972452
10125,MTRF1,9617,4,726,0.550964187
10126,MTRF1L,54516,8,726,1.101928375
10127,MTRNR2L8,100463486,1,717,0.139470014
10128,MTRR,4552,8,726,1.101928375
10129,MTSS1,9788,14,726,1.928374656
10130,MTSS1L,92154,14,717,1.952580195
10131,MTTP,4547,26,726,3.581267218
10132,MTUS1,57509,20,726,2.754820937
10133,MTUS2,23281,50,717,6.973500697
10134,MTX1,4580,4,726,0.550964187
10135,MTX2,10651,9,726,1.239669421
10136,MTX3,345778,7,717,0.976290098
10137,MUC1,4582,8,743,1.076716016
10138,MUC12,10071,8,717,1.115760112
10139,MUC15,143662,23,717,3.207810321
10140,MUC16,94025,191,717,26.63877266
10141,MUC17,140453,77,717,10.73919107
10142,MUC19,283463,2,717,0.278940028
10143,MUC20,200958,10,717,1.394700139
10144,MUC21,394263,8,726,1.101928375
10145,MUC4,4585,58,717,8.089260809
10146,MUC5AC,4586,105,717,14.64435146
10147,MUC5B,727897,101,717,14.08647141
10148,MUC6,4588,52,717,7.252440725
10149,MUC7,4589,6,726,0.826446281
10150,MUCL1,118430,5,717,0.69735007
10151,MUDENG,55745,7,726,0.964187328
10152,MUL1,79594,15,726,2.066115702
10153,MUM1,84939,20,726,2.754820937
10154,MUM1L1,139221,14,717,1.952580195
10155,MURC,347273,13,717,1.813110181
10156,MUS81,80198,10,717,1.394700139
10157,MUSK,4593,28,726,3.856749311
10158,MUSTN1,389125,1,717,0.139470014
10159,MUT,4594,15,726,2.066115702
10160,MUTED,63915,1,726,0.137741047
10161,MUTYH,4595,12,726,1.652892562
10162,MVD,4597,13,726,1.790633609
10163,MVK,4598,28,726,3.856749311
10164,MVP,9961,23,726,3.168044077
10165,MX1,4599,16,726,2.203856749
10166,MX2,4600,26,726,3.581267218
10167,MXD1,4084,8,726,1.101928375
10168,MXD3,83463,11,717,1.534170153
10169,MXD4,10608,1,726,0.137741047
10170,MXI1,4601,5,726,0.688705234
10171,MXRA5,25878,73,717,10.18131102
10172,MXRA7,439921,3,726,0.41322314
10173,MXRA8,54587,30,726,4.132231405
10174,MYADM,91663,15,726,2.066115702
10175,MYADML2,255275,3,717,0.418410042
10176,MYB,4602,12,717,1.673640167
10177,MYBBP1A,10514,28,726,3.856749311
10178,MYBL1,4603,24,717,3.347280335
10179,MYBL2,4605,18,726,2.479338843
10180,MYBPC1,4604,22,717,3.068340307
10181,MYBPC2,4606,35,717,4.881450488
10182,MYBPC3,4607,37,726,5.096418733
10183,MYBPH,4608,17,726,2.341597796
10184,MYBPHL,343263,9,726,1.239669421
10185,MYC,4609,10,717,1.394700139
10186,MYCBP,26292,2,726,0.275482094
10187,MYCBP2,23077,67,717,9.344490934
10188,MYCBPAP,84073,18,726,2.479338843
10189,MYCL1,4610,7,717,0.976290098
10190,MYCL2,4611,1,717,0.139470014
10191,MYCN,4613,21,726,2.892561983
10192,MYCT1,80177,12,726,1.652892562
10193,MYD88,4615,6,749,0.801068091
10194,MYEF2,50804,14,726,1.928374656
10195,MYEOV,26579,8,726,1.101928375
10196,MYEOV2,150678,10,717,1.394700139
10197,MYF5,4617,25,726,3.443526171
10198,MYF6,4618,14,726,1.928374656
10199,MYH1,4619,42,743,5.652759085
10200,MYH10,4628,37,726,5.096418733
10201,MYH11,4629,50,726,6.887052342
10202,MYH13,8735,48,717,6.694560669
10203,MYH14,79784,46,717,6.415620642
10204,MYH15,22989,31,717,4.323570432
10205,MYH2,4620,42,726,5.785123967
10206,MYH3,4621,35,726,4.820936639
10207,MYH4,4622,30,726,4.132231405
10208,MYH6,4624,56,726,7.713498623
10209,MYH7,4625,64,726,8.815426997
10210,MYH7B,57644,36,743,4.845222073
10211,MYH8,4626,54,726,7.438016529
10212,MYH9,4627,46,743,6.191117093
10213,MYL1,4632,14,726,1.928374656
10214,MYL10,93408,7,743,0.942126514
10215,MYL12A,10627,3,726,0.41322314
10216,MYL12B,103910,4,726,0.550964187
10217,MYL2,4633,10,726,1.377410468
10218,MYL3,4634,6,726,0.826446281
10219,MYL4,4635,8,726,1.101928375
10220,MYL5,4636,2,726,0.275482094
10221,MYL6,4637,1,726,0.137741047
10222,MYL6B,140465,6,726,0.826446281
10223,MYL7,58498,6,726,0.826446281
10224,MYL9,10398,4,726,0.550964187
10225,MYLIP,29116,7,726,0.964187328
10226,MYLK,4638,35,726,4.820936639
10227,MYLK2,85366,18,726,2.479338843
10228,MYLK3,91807,18,743,2.422611036
10229,MYLPF,29895,6,717,0.836820084
10230,MYNN,55892,9,726,1.239669421
10231,MYO10,4651,53,717,7.391910739
10232,MYO15A,51168,76,726,10.46831956
10233,MYO16,23026,72,743,9.690444145
10234,MYO18A,399687,33,717,4.60251046
10235,MYO18B,84700,77,743,10.36339166
10236,MYO1A,4640,40,726,5.509641873
10237,MYO1B,4430,21,743,2.826379542
10238,MYO1C,4641,30,726,4.132231405
10239,MYO1D,4642,28,743,3.768506057
10240,MYO1E,4643,27,726,3.719008264
10241,MYO1F,4542,32,726,4.407713499
10242,MYO1G,64005,24,743,3.230148048
10243,MYO1H,283446,15,717,2.092050209
10244,MYO3A,53904,65,726,8.953168044
10245,MYO3B,140469,28,717,3.905160391
10246,MYO5A,4644,44,726,6.060606061
10247,MYO5B,4645,32,717,4.463040446
10248,MYO5C,55930,29,743,3.903095559
10249,MYO6,4646,27,726,3.719008264
10250,MYO7A,4647,48,743,6.460296097
10251,MYO7B,4648,36,717,5.020920502
10252,MYO9A,4649,40,726,5.509641873
10253,MYO9B,4650,41,717,5.718270572
10254,MYOC,4653,16,726,2.203856749
10255,MYOCD,93649,37,726,5.096418733
10256,MYOD1,4654,20,743,2.69179004
10257,MYOF,26509,38,726,5.23415978
10258,MYOG,4656,3,726,0.41322314
10259,MYOM1,8736,30,726,4.132231405
10260,MYOM2,9172,44,726,6.060606061
10261,MYOM3,127294,34,726,4.683195592
10262,MYOT,9499,11,743,1.480484522
10263,MYOZ1,58529,7,726,0.964187328
10264,MYOZ2,51778,4,726,0.550964187
10265,MYOZ3,91977,8,726,1.101928375
10266,MYPN,84665,37,726,5.096418733
10267,MYPOP,339344,18,726,2.479338843
10268,MYRIP,25924,18,726,2.479338843
10269,MYSM1,114803,18,717,2.510460251
10270,MYST1,84148,15,726,2.066115702
10271,MYST2,11143,16,726,2.203856749
10272,MYST3,7994,42,726,5.785123967
10273,MYT1,4661,38,726,5.23415978
10274,MYT1L,23040,43,726,5.922865014
10275,MZF1,7593,22,726,3.03030303
10276,MZT1,440145,2,717,0.278940028
10277,MZT2A,653784,4,717,0.557880056
10278,MZT2B,80097,7,726,0.964187328
10279,N4BP1,9683,16,717,2.231520223
10280,N4BP2,55728,26,743,3.499327052
10281,N4BP2L1,90634,4,717,0.557880056
10282,N4BP2L2,10443,15,717,2.092050209
10283,N4BP3,23138,12,726,1.652892562
10284,N6AMT1,29104,5,726,0.688705234
10285,N6AMT2,221143,6,717,0.836820084
10286,NAA10,8260,5,717,0.69735007
10287,NAA11,84779,7,717,0.976290098
10288,NAA15,80155,18,726,2.479338843
10289,NAA16,79612,17,726,2.341597796
10290,NAA20,51126,4,726,0.550964187
10291,NAA25,80018,24,743,3.230148048
10292,NAA30,122830,5,726,0.688705234
10293,NAA35,60560,16,726,2.203856749
10294,NAA40,79829,6,726,0.826446281
10295,NAA50,80218,5,726,0.688705234
10296,NAA60,79903,6,717,0.836820084
10297,NAAA,27163,8,726,1.101928375
10298,NAALAD2,10003,24,726,3.305785124
10299,NAALADL1,10004,29,726,3.994490358
10300,NAALADL2,254827,17,717,2.370990237
10301,NAB1,4664,11,726,1.515151515
10302,NAB2,4665,21,726,2.892561983
10303,NACA,4666,26,717,3.626220363
10304,NACA2,342538,4,726,0.550964187
10305,NACAD,23148,16,717,2.231520223
10306,NACC1,112939,14,726,1.928374656
10307,NACC2,138151,7,726,0.964187328
10308,NADK,65220,12,717,1.673640167
10309,NADKD1,133686,8,717,1.115760112
10310,NADSYN1,55191,14,726,1.928374656
10311,NAE1,8883,8,717,1.115760112
10312,NAF1,92345,9,717,1.255230126
10313,NAGA,4668,6,726,0.826446281
10314,NAGK,55577,8,726,1.101928375
10315,NAGLU,4669,12,726,1.652892562
10316,NAGPA,51172,25,726,3.443526171
10317,NAGS,162417,3,726,0.41322314
10318,NAIF1,203245,13,717,1.813110181
10319,NAIP,4671,3,717,0.418410042
10320,NALCN,259232,76,743,10.22880215
10321,NALP6,171389,30,717,4.184100418
10322,NAMPT,10135,14,743,1.884253028
10323,NAMPTL,646309,11,717,1.534170153
10324,NANOG,79923,10,726,1.377410468
10325,NANOGNB,360030,4,717,0.557880056
10326,NANOGP1,404635,1,717,0.139470014
10327,NANOS2,339345,5,726,0.688705234
10328,NANOS3,342977,6,717,0.836820084
10329,NANP,140838,4,726,0.550964187
10330,NANS,54187,5,726,0.688705234
10331,NAP1L1,4673,4,726,0.550964187
10332,NAP1L2,4674,16,726,2.203856749
10333,NAP1L3,4675,18,726,2.479338843
10334,NAP1L4,4676,3,726,0.41322314
10335,NAP1L5,266812,10,726,1.377410468
10336,NAPA,8775,10,726,1.377410468
10337,NAPB,63908,6,726,0.826446281
10338,NAPEPLD,222236,18,726,2.479338843
10339,NAPG,8774,8,717,1.115760112
10340,NAPRT1,93100,13,717,1.813110181
10341,NAPSA,9476,17,726,2.341597796
10342,NAPSB,256236,6,717,0.836820084
10343,NARF,26502,10,726,1.377410468
10344,NARFL,64428,8,726,1.101928375
10345,NARG2,79664,16,726,2.203856749
10346,NARS,4677,9,726,1.239669421
10347,NARS2,79731,8,726,1.101928375
10348,NASP,4678,12,726,1.652892562
10349,NAT1,9,3,717,0.418410042
10350,NAT10,55226,19,726,2.61707989
10351,NAT14,57106,4,726,0.550964187
10352,NAT2,10,4,726,0.550964187
10353,NAT6,24142,6,726,0.826446281
10354,NAT8,9027,8,726,1.101928375
10355,NAT8L,339983,9,717,1.255230126
10356,NAT9,26151,3,726,0.41322314
10357,NAV1,89796,44,726,6.060606061
10358,NAV2,89797,56,726,7.713498623
10359,NAV3,89795,70,743,9.421265141
10360,NBAS,51594,38,726,5.23415978
10361,NBEA,26960,75,743,10.09421265
10362,NBEAL1,65065,48,717,6.694560669
10363,NBEAL2,23218,53,717,7.391910739
10364,NBL1,4681,3,717,0.418410042
10365,NBN,4683,23,726,3.168044077
10366,NBPF3,84224,22,726,3.03030303
10367,NBPF4,148545,1,717,0.139470014
10368,NBPF6,653149,1,717,0.139470014
10369,NBPF7,343505,2,717,0.278940028
10370,NBR1,4077,13,726,1.790633609
10371,NBR2,10230,1,717,0.139470014
10372,NCALD,83988,4,726,0.550964187
10373,NCAM1,4684,44,717,6.136680614
10374,NCAM2,4685,35,726,4.820936639
10375,NCAN,1463,35,717,4.881450488
10376,NCAPD2,9918,24,726,3.305785124
10377,NCAPD3,23310,36,726,4.958677686
10378,NCAPG,64151,19,743,2.557200538
10379,NCAPG2,54892,16,743,2.153432032
10380,NCAPH,23397,24,726,3.305785124
10381,NCAPH2,29781,14,726,1.928374656
10382,NCBP1,4686,10,726,1.377410468
10383,NCBP2,22916,4,726,0.550964187
10384,NCBP2L,392517,3,717,0.418410042
10385,NCCRP1,342897,10,726,1.377410468
10386,NCDN,23154,17,717,2.370990237
10387,NCEH1,57552,12,726,1.652892562
10388,NCF1,653361,5,726,0.688705234
10389,NCF2,4688,9,726,1.239669421
10390,NCF4,4689,14,726,1.928374656
10391,NCK2,8440,14,717,1.952580195
10392,NCKAP1,10787,26,726,3.581267218
10393,NCKAP1L,3071,31,726,4.269972452
10394,NCKAP5,344148,61,717,8.507670851
10395,NCKAP5L,57701,30,717,4.184100418
10396,NCKIPSD,51517,16,726,2.203856749
10397,NCL,4691,12,726,1.652892562
10398,NCLN,56926,12,726,1.652892562
10399,NCOA1,8648,23,717,3.207810321
10400,NCOA2,10499,25,726,3.443526171
10401,NCOA3,8202,24,726,3.305785124
10402,NCOA4,8031,4,717,0.557880056
10403,NCOA5,57727,19,726,2.61707989
10404,NCOA6,23054,40,743,5.383580081
10405,NCOA7,135112,19,726,2.61707989
10406,NCOR1,9611,46,726,6.336088154
10407,NCOR2,9612,63,717,8.786610879
10408,NCR1,9437,9,743,1.211305518
10409,NCR2,9436,4,726,0.550964187
10410,NCR3,259197,4,717,0.557880056
10411,NCRNA00174,285908,2,726,0.275482094
10412,NCRNA00175,378832,4,726,0.550964187
10413,NCRNA00176,284739,1,717,0.139470014
10414,NCRNA00188,125144,1,726,0.137741047
10415,NCRNA00335,253868,7,717,0.976290098
10416,NCRNA00336,401253,4,726,0.550964187
10417,NCS1,23413,7,726,0.964187328
10418,NCSTN,23385,16,726,2.203856749
10419,NDC80,10403,4,726,0.550964187
10420,NDE1,54820,15,726,2.066115702
10421,NDEL1,81565,8,717,1.115760112
10422,NDFIP1,80762,6,726,0.826446281
10423,NDFIP2,54602,5,726,0.688705234
10424,NDN,4692,23,726,3.168044077
10425,NDNF,79625,13,726,1.790633609
10426,NDNL2,56160,8,726,1.101928375
10427,NDOR1,27158,11,717,1.534170153
10428,NDP,4693,3,726,0.41322314
10429,NDRG1,10397,10,726,1.377410468
10430,NDRG2,57447,5,743,0.67294751
10431,NDRG3,57446,5,726,0.688705234
10432,NDRG4,65009,9,726,1.239669421
10433,NDST1,3340,16,743,2.153432032
10434,NDST2,8509,15,726,2.066115702
10435,NDST3,9348,25,743,3.36473755
10436,NDST4,64579,26,726,3.581267218
10437,NDUFA1,4694,5,743,0.67294751
10438,NDUFA10,4705,18,726,2.479338843
10439,NDUFA11,126328,1,717,0.139470014
10440,NDUFA12,55967,6,726,0.826446281
10441,NDUFA13,51079,4,726,0.550964187
10442,NDUFA3,4696,3,743,0.403768506
10443,NDUFA4,4697,4,726,0.550964187
10444,NDUFA5,4698,1,726,0.137741047
10445,NDUFA6,4700,2,726,0.275482094
10446,NDUFA7,4701,1,726,0.137741047
10447,NDUFA8,4702,5,743,0.67294751
10448,NDUFA9,4704,11,726,1.515151515
10449,NDUFAB1,4706,2,726,0.275482094
10450,NDUFAF1,51103,9,726,1.239669421
10451,NDUFAF2,91942,6,717,0.836820084
10452,NDUFAF3,25915,1,726,0.137741047
10453,NDUFAF4,29078,1,726,0.137741047
10454,NDUFB1,4707,2,726,0.275482094
10455,NDUFB10,4716,7,726,0.964187328
10456,NDUFB11,54539,5,726,0.688705234
10457,NDUFB3,4709,2,726,0.275482094
10458,NDUFB4,4710,2,717,0.278940028
10459,NDUFB5,4711,9,726,1.239669421
10460,NDUFB6,4712,2,726,0.275482094
10461,NDUFB7,4713,4,726,0.550964187
10462,NDUFB8,4714,2,717,0.278940028
10463,NDUFB9,4715,4,726,0.550964187
10464,NDUFC1,4717,3,726,0.41322314
10465,NDUFC2,4718,23,726,3.168044077
10466,NDUFS1,4719,16,726,2.203856749
10467,NDUFS2,4720,5,726,0.688705234
10468,NDUFS3,4722,3,726,0.41322314
10469,NDUFS4,4724,5,726,0.688705234
10470,NDUFS5,4725,3,726,0.41322314
10471,NDUFS6,4726,5,726,0.688705234
10472,NDUFS7,374291,5,726,0.688705234
10473,NDUFS8,4728,4,726,0.550964187
10474,NDUFV1,4723,10,726,1.377410468
10475,NDUFV2,4729,7,726,0.964187328
10476,NDUFV3,4731,10,726,1.377410468
10477,NEB,4703,136,717,18.9679219
10478,NEBL,10529,17,726,2.341597796
10479,NECAB1,64168,8,717,1.115760112
10480,NECAB2,54550,11,717,1.534170153
10481,NECAB3,63941,19,726,2.61707989
10482,NECAP1,25977,1,726,0.137741047
10483,NECAP2,55707,3,717,0.418410042
10484,NEDD1,121441,17,726,2.341597796
10485,NEDD4,4734,30,743,4.037685061
10486,NEDD4L,23327,22,726,3.03030303
10487,NEDD9,4739,25,717,3.486750349
10488,NEFH,4744,17,726,2.341597796
10489,NEFM,4741,43,743,5.787348587
10490,NEGR1,257194,9,726,1.239669421
10491,NEIL1,79661,13,726,1.790633609
10492,NEIL2,252969,8,726,1.101928375
10493,NEIL3,55247,10,726,1.377410468
10494,NEK1,4750,25,717,3.486750349
10495,NEK10,152110,26,717,3.626220363
10496,NEK11,79858,12,726,1.652892562
10497,NEK2,4751,6,717,0.836820084
10498,NEK4,6787,15,726,2.066115702
10499,NEK5,341676,19,717,2.649930265
10500,NEK6,10783,9,730,1.232876712
10501,NEK7,140609,14,726,1.928374656
10502,NEK8,284086,21,726,2.892561983
10503,NEK9,91754,18,726,2.479338843
10504,NELF,26012,5,726,0.688705234
10505,NELL1,4745,29,743,3.903095559
10506,NELL2,4753,31,717,4.323570432
10507,NEMF,9147,26,726,3.581267218
10508,NENF,29937,4,726,0.550964187
10509,NEO1,4756,27,726,3.719008264
10510,NES,10763,44,726,6.060606061
10511,NET1,10276,11,717,1.534170153
10512,NETO1,81832,25,726,3.443526171
10513,NETO2,81831,17,726,2.341597796
10514,NEU1,4758,9,726,1.239669421
10515,NEU2,4759,13,726,1.790633609
10516,NEU3,10825,10,717,1.394700139
10517,NEU4,129807,8,726,1.101928375
10518,NEURL,9148,12,726,1.652892562
10519,NEURL1B,54492,5,717,0.69735007
10520,NEURL2,140825,3,726,0.41322314
10521,NEURL4,84461,30,717,4.184100418
10522,NEUROD1,4760,19,726,2.61707989
10523,NEUROD2,4761,12,726,1.652892562
10524,NEUROD4,58158,15,726,2.066115702
10525,NEUROD6,63974,26,726,3.581267218
10526,NEUROG1,4762,14,726,1.928374656
10527,NEUROG2,63973,7,726,0.964187328
10528,NEUROG3,50674,10,726,1.377410468
10529,NEXN,91624,18,726,2.479338843
10530,NF1,4763,50,786,6.361323155
10531,NF2,4771,18,717,2.510460251
10532,NFAM1,150372,4,726,0.550964187
10533,NFASC,23114,73,717,10.18131102
10534,NFAT5,10725,16,717,2.231520223
10535,NFATC1,4772,45,743,6.056527591
10536,NFATC2,4773,32,726,4.407713499
10537,NFATC2IP,84901,5,726,0.688705234
10538,NFATC3,4775,17,717,2.370990237
10539,NFATC4,4776,27,717,3.765690377
10540,NFE2,4778,12,726,1.652892562
10541,NFE2L1,4779,22,726,3.03030303
10542,NFE2L2,4780,6,732,0.819672131
10543,NFE2L3,9603,17,726,2.341597796
10544,NFIA,4774,16,717,2.231520223
10545,NFIB,4781,10,717,1.394700139
10546,NFIC,4782,12,726,1.652892562
10547,NFIL3,4783,14,726,1.928374656
10548,NFIX,4784,7,717,0.976290098
10549,NFKB1,4790,16,743,2.153432032
10550,NFKB2,4791,15,726,2.066115702
10551,NFKBIA,4792,6,743,0.807537012
10552,NFKBIB,4793,10,726,1.377410468
10553,NFKBID,84807,7,726,0.964187328
10554,NFKBIE,4794,5,743,0.67294751
10555,NFKBIL1,4795,5,726,0.688705234
10556,NFKBIZ,64332,10,726,1.377410468
10557,NFRKB,4798,24,726,3.305785124
10558,NFS1,9054,10,726,1.377410468
10559,NFU1,27247,2,726,0.275482094
10560,NFX1,4799,21,726,2.892561983
10561,NFXL1,152518,15,726,2.066115702
10562,NFYA,4800,8,726,1.101928375
10563,NFYB,4801,3,726,0.41322314
10564,NFYC,4802,6,717,0.836820084
10565,NGB,58157,7,726,0.964187328
10566,NGDN,25983,5,717,0.69735007
10567,NGEF,25791,20,717,2.789400279
10568,NGF,4803,6,726,0.826446281
10569,NGFR,4804,15,726,2.066115702
10570,NGFRAP1,27018,1,726,0.137741047
10571,NGLY1,55768,16,743,2.153432032
10572,NGRN,51335,4,717,0.557880056
10573,NHEDC1,150159,12,717,1.673640167
10574,NHEJ1,79840,5,726,0.688705234
10575,NHLH1,4807,8,726,1.101928375
10576,NHLH2,4808,3,726,0.41322314
10577,NHLRC1,378884,9,726,1.239669421
10578,NHLRC2,374354,19,726,2.61707989
10579,NHLRC3,387921,10,726,1.377410468
10580,NHLRC4,283948,1,717,0.139470014
10581,NHP2,55651,2,726,0.275482094
10582,NHP2L1,4809,4,726,0.550964187
10583,NHS,4810,38,717,5.29986053
10584,NHSL1,57224,21,717,2.928870293
10585,NHSL2,340527,23,717,3.207810321
10586,NICN1,84276,3,726,0.41322314
10587,NID1,4811,42,743,5.652759085
10588,NID2,22795,39,743,5.248990579
10589,NIF3L1,60491,5,717,0.69735007
10590,NIN,51199,50,726,6.887052342
10591,NINJ1,4814,5,726,0.688705234
10592,NINJ2,4815,4,726,0.550964187
10593,NINL,22981,42,726,5.785123967
10594,NIP7,51388,4,743,0.538358008
10595,NIPA1,123606,8,726,1.101928375
10596,NIPA2,81614,26,726,3.581267218
10597,NIPAL1,152519,6,717,0.836820084
10598,NIPAL2,79815,2,726,0.275482094
10599,NIPAL3,57185,10,726,1.377410468
10600,NIPAL4,348938,10,717,1.394700139
10601,NIPBL,25836,68,743,9.152086137
10602,NIPSNAP1,8508,7,726,0.964187328
10603,NIPSNAP3A,25934,7,726,0.964187328
